id,username,created_at,lng,lat,text
1517276882978447360,distortionover,Thu Apr 21 22:59:33 +0000 2022,-75.4987725,40.997592999999995,"@ShaunGlass666 Could you fill in for Randy? Never heard you sing, but anything is possible"
1517276887164375041,glehel,Thu Apr 21 22:59:34 +0000 2022,-77.3244645,38.8969455,@NickAdamsinUSA Cold pizza is not hot.
1517276887273385984,AlexRoy144,Thu Apr 21 22:59:34 +0000 2022,-80.2333285,25.7823535,@ArminSamii Cute
1517276887256641536,AmaioAlfred,Thu Apr 21 22:59:34 +0000 2022,-80.12152900000001,26.8408065,@IAmNetcromancer Just heard him on Joe Rogan. The douche bag kid got off easy.
1517276887843696640,coachdynoDFO,Thu Apr 21 22:59:34 +0000 2022,-122.630908,45.536402,May 19th can’t come soon enough.
1517276888883888130,mattgswlvroak,Thu Apr 21 22:59:34 +0000 2022,-122.0429745,38.233362,@TimRunsHisMouth The methodology for this poll is laughable but the motivation is probably to get Dems to not vote… https://t.co/SHXpDWz183
1517276889068490752,Lindajjcleanerl,Thu Apr 21 22:59:34 +0000 2022,-75.66877,41.4194095,@bretholmes23 @TALLADEGA Gorgeous car!
1517276890679353344,RetiredLady7,Thu Apr 21 22:59:35 +0000 2022,-77.60468399999999,41.1179365,@davewhiteforgov @JoshShapiroPA Josh Shapiro has shown that he will stand up to protect the interests of average Pe… https://t.co/Mx2HYIb8QN
1517276889949212672,sanpabloavenue,Thu Apr 21 22:59:34 +0000 2022,-122.4359785,37.7706565,just helped some SFO-bound spaniards on @SFBART Red line who were confused whether this train would take them to th… https://t.co/JuIOH7FDWv
1517276891484495873,bmgentile,Thu Apr 21 22:59:35 +0000 2022,-73.9685415,40.780709,@karaswisher @BarackObama 🚪 obama has entered the chat
1517276891572543488,kreeger,Thu Apr 21 22:59:35 +0000 2022,-94.5592815,39.1000485,@PatsHoppedUp The sky was wild af this afternoon
1517276891589189633,t_lyg,Thu Apr 21 22:59:35 +0000 2022,-105.5508905,38.997935999999996,it’s Jordan j day. 🫶🏻 only Taurus I’ll ever need in my life. Besides Travi$ 🤪
1517276893195776002,stonecoldalston,Thu Apr 21 22:59:35 +0000 2022,-74.066663,40.7180015,@MojaveDrip @FightScoutApp Will Smith walked on stage while a comedian was working and slapped him for a joke Mike… https://t.co/FUUu6bS6Jy
1517276893409648640,mikesarzo,Thu Apr 21 22:59:35 +0000 2022,-77.0143985,38.898602999999994,@nathaliejacoby1 They love the poorly educated because they can brainwash them into voting against their own intere… https://t.co/hw8tabQcRs
1517276894328016896,itspiecsa,Thu Apr 21 22:59:35 +0000 2022,-122.923516,47.064528,@barista_ski Truck salads
1517276893409689600,VikramSwamy3,Thu Apr 21 22:59:35 +0000 2022,-82.44269399999999,27.9965945,Going to the bolts game as of right now #GoBolts @matthewkoval_ @kylekoller70 @sonohedman @TarellSallie @back2bolts… https://t.co/63blKjQo9z
1517276893887750147,CovertOps74,Thu Apr 21 22:59:35 +0000 2022,-87.403009,37.957967499999995,"CovertOps74 found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/y6DAda8Inf"
1517276894743437315,shortieelow,Thu Apr 21 22:59:36 +0000 2022,-85.425011,31.232221000000003,I am so disgusted and disappointed lmao
1517276895334703104,_YoungPicasso_,Thu Apr 21 22:59:36 +0000 2022,-121.967821,37.370990000000006,@LoveLiana__ I’m sure I’m probably gonna have daughters one day 🥴🥴 hope they spare me
